Country Name,country_code,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
Kenya,KEN,0.019883292,-0.009323074,0.020445583,0.02745802,0.009546685,0.002111674,-0.013825991,-0.010261389,-0.003036023,0.010375138,0.004708474,0.034040809,0.033327781,0.037347249,0.030375127,0.042581898,0.029989977,0.02954773,0.025020567,0.021880965,0.005811058,0.000565985,0.007296969,0.013791863,0.010845613,0.022136767,0.018388107,0.012424064,-0.003468572,-0.006954664,-0.00871528,0.001329328,0.002030677,0.013530745,0.020159187,0.021238436,0.010489409,-0.003758024,-0.015171117,-0.017509484,-0.016329722,-0.009610355,-0.004465014,0.003926192,0.003949596,-0.00305345,-0.002056667,-0.002678468,-0.004736101,-0.001632863,0.007766556,0.010108414,0.022895722,0.020095725
Lesotho,LSO,0.026517609,0.022460455,0.023711445,0.022830356,0.017443427,0.024911735,0.020356281,0.04152642,0.054221716,0.064086542,0.053114982,0.047727663,0.039010299,0.017104197,0.003918179,0.003586863,-0.014960156,-0.000826585,0.047382332,0.056611045,0.034271509,0.087485926,0.084591364,0.065157302,0.038350199,0.070486297,0.039901404,0.013499189,-0.032710518,-0.003637487,-0.010566337,-0.008678524,-0.00585803,0.036907271,0.041802781,0.043847394,0.048435913,0.047931597,0.030998294,0.009585583,0.02578515,0.037215349,0.038688907,0.02634408,0.033645399,0.018323547,0.008550163,0.010193614,0.0239726,0.029649315,0.025745051,0.03649588,0.038625362,0.040863451
Liberia,LBR,0.018484769,0.014215727,0.015299192,0.012890405,0.012959116,0.012431734,0.009461466,0.00422369,0.002953683,0.001243586,-0.00192446,0.028118578,0.023874737,0.028273532,0.032122746,0.041384926,0.015299262,0.023887608,0.0089667,0.008953254,-0.035028007,-0.036206941,-0.044241699,-0.031250335,-0.035979903,-0.014108751,-0.017740011,-0.022261739,-0.031575937,-0.042079793,-0.035702467,-0.034808689,-0.0242784,-0.023198725,-0.019285245,0.018143265,0.053372933,0.046934106,0.049849742,0.059940768,0.035370564,-0.000112214,-0.008786654,-0.025123801,-0.038566383,-0.047397378,-0.047623983,-0.02697129,-0.078839272,-0.066500213,-0.059188853,-0.052720532,-0.050575958,0.028425539
Madagascar,MDG,0.020440833,0.019903693,0.019487465,0.019188412,0.018670153,0.013535157,0.009916293,0.006727921,-0.002953286,-0.002734397,-0.006737671,-0.007063256,-0.001139249,0.013780725,0.013126524,0.024199522,0.027603672,0.013639048,-0.00517692,-0.008902241,-0.016854546,-0.031203136,-0.024657954,-0.025304175,-0.011576558,-0.013250763,-0.025161239,-0.033822644,-0.027566701,-0.052995208,-0.050480013,-0.032065785,-0.024470206,-0.02319238,-0.008270773,-0.005342354,-0.01973836,-0.02182658,-0.020927211,-0.028787649,-0.032972607,-0.016137226,-0.011298798,-0.007776627,0.00157596,0.007258892,0.015031581,-0.01834776,-0.007213647,-0.005947075,-0.00558909,-0.007341732,0.03183849,0.026954167
Malawi,MWI,0.017710012,0.025075966,0.024357904,0.022629211,0.020708688,0.021840814,0.014772355,0.0054786,-0.006077578,-0.018057666,0.001507948,0.010618578,0.029561165,0.030400134,0.047532859,0.024150595,0.031820024,0.032550231,0.051645858,0.051763251,0.055502541,0.034748769,0.024482319,0.025250242,0.020984478,0.014618958,-0.003822116,-0.012048039,-0.020984569,-0.021260937,-0.007674671,0.002298934,0.000223277,-0.009415084,-0.013534472,-0.023094224,-0.007833737,-0.02384128,-0.001512042,-0.0181076,0.009687992,0.014883267,0.045409035,0.02616463,0.046570182,0.014586829,-0.013335126,-0.022122316,-0.013203473,-0.009078744,-0.005284901,0.007431465,0.02244586,0.027741741
Mali,MLI,0.016473189,0.016419761,0.016496835,0.016356001,0.016665592,0.014881245,0.008831778,0.002562419,0.008331875,0.010096909,0.007132027,0.013970358,0.019167404,0.013164659,0.002573887,0.011525618,0.009822742,0.013213563,0.000593405,-0.003602515,0.01020724,0.028972215,0.033989202,0.035149911,0.087812704,0.035306572,0.003772612,-0.021611894,-0.008236654,-0.04225807,-0.013961676,0.004814775,0.020300187,0.010892039,0.021476254,0.018047743,0.022427234,0.010335611,0.01736998,0.00389775,0.007651088,0.005205237,0.022334145,0.023069887,0.026233663,0.01212011,0.018142284,0.015495264,0.020686781,0.013701746,0.032511372,0.019878889,0.019755318,0.014622856
Mauritania ,MRT,0.027282909,0.026812053,0.026301839,0.025756391,0.025359497,0.033096783,0.057892166,0.045292449,0.024513173,0.071251091,0.08248395,0.049743483,0.061215191,0.092715347,0.033458407,0.026616091,0.027066176,0.022302876,-0.008093574,0.014285789,-0.018963021,-0.006035476,-0.01138336,0.00010902,-0.010813686,0.009683671,0.001174559,-0.001069874,0.008825585,-0.015647488,-0.018265422,-0.015265112,-0.005526802,-0.008066645,0.014095769,0.005897741,-0.000272615,-0.005210395,-0.004450105,-0.004024856,0.007374084,0.014825066,0.020867993,0.019764352,0.0194784,0.019796802,0.015653356,0.01620999,0.019828197,0.022241406,0.023155794,0.036700038,0.03066338,0.024114281
Mauritius ,MUS,0.007654994,0.004186447,0.0066274,0.006193996,0.007468988,0.014303604,0.0505304,0.044528447,0.068180545,0.041033164,0.035246951,-0.013043858,-0.004281544,-0.04340601,-0.01748651,-0.022598541,-0.003933801,0.007959624,0.048284763,0.059885535,0.061474364,0.08352539,0.075786315,0.057344449,0.042186899,0.019280966,-2.99E-05,-0.001239681,-0.006450425,-0.002493527,0.03470995,0.044524513,0.054692122,0.068249685,0.067999605,0.068347898,0.060713409,0.049281902,0.048163146,0.047468894,0.039739911,0.037116099,0.03963658,0.038682413,0.040617474,0.038769108,0.042653581,0.037824229,0.039891197,0.03905425,0.041114084,0.034326362,0.036220573,0.035858925
Mozambique,MOZ,0.021204995,0.014585525,0.011293476,0.013201061,0.018551044,0.010659332,0.014881889,0.023524312,0.006313481,0.00399098,0.003528874,0.003948574,0.003561055,0.032274008,0.046422076,0.052267807,0.058884913,0.050489797,0.038753568,-0.001075112,-0.0423698,-0.065433858,-0.07073775,-0.079906014,-0.0632454,-0.027575732,-0.012359542,-0.01650688,-0.029511466,-0.03387534,-0.054884027,-0.052664015,-0.033507583,0.000690208,0.01722732,0.03884799,0.046836857,0.021374134,0.014132811,0.002723083,-0.005143924,0.006938766,0.037191702,0.045215953,0.060372014,0.067308165,0.06443227,0.061700567,0.051828193,0.050983744,0.06486199,0.058017754,0.054166774,0.054753698
Namibia ,NAM,0.013585035,0.014594413,0.015803245,0.013439741,0.013518612,0.025151128,0.019706185,0.038942864,0.053016014,0.072945907,0.067451681,0.073022148,0.036364578,0.018351343,-0.005190262,-0.017369807,-0.020098643,-0.002522852,0.001897808,0.001674199,0.000750609,0.004449747,0.006867242,0.014667134,0.01574485,0.024750953,0.024535171,0.015698969,-0.004490797,-0.015455354,-0.023741328,-0.02655416,-0.024934598,-0.017356579,-0.003634244,-0.01227029,-0.006951477,0.006171225,0.00045842,0.003037738,0.019959581,0.015229621,0.005696937,0.017463287,0.012266165,0.010911892,0.010005704,0.008904806,0.011324893,0.019221491,0.020332208,0.032332807,0.039008982,0.038238284
Niger,NER,0.019416733,0.018955617,0.018625351,0.01841204,0.018126673,0.022940103,0.023421848,0.03612947,0.04770641,0.040197118,0.042054504,0.030814067,0.011099941,-0.006313558,-0.012959033,-0.021427106,-0.008242589,-0.019767972,-0.057332975,-0.03579708,-0.04717401,-0.056608091,-0.032502326,0.029775147,0.026707195,0.042214814,0.043241653,0.025305466,-0.004092073,-0.053689207,-0.05950456,-0.053447341,-0.058206677,-0.04451699,-0.008883526,-0.017088658,-0.021964659,-0.028918143,-0.037743236,-0.031011073,-0.041045151,-0.036931865,-0.0233168,-0.002909388,-0.009190369,-0.001046206,0.004211723,0.013086449,0.002144275,-0.001990874,0.019096858,0.014454672,0.009912652,0.01454222
Nigeria,NGA,0.028137316,0.007195063,-5.48E-05,-0.008333798,-0.01401494,-0.010492698,0.000715935,0.003753405,0.024222871,0.024030873,0.028406307,0.014901281,-0.029628647,-0.048952444,-0.01096927,0.030031774,0.060127604,0.10460869,0.12532513,0.09677414,0.033001601,0.031174157,0.030784955,0.001629886,-0.006888297,0.00280757,-0.03407266,-0.042718912,-0.042701722,-0.062069737,-0.048721984,-0.028096948,-0.026995258,0.004460184,0.025071679,0.018159899,0.013060367,0.015536478,0.000722099,-0.009839328,-0.020321729,-0.009286628,-0.00441252,-0.002929962,-0.003615547,0.007371006,0.013178274,0.046647937,0.061130464,0.08110716,0.080955005,0.076916537,0.050446924,0.042234408
Rwanda,RWA,0.022124355,0.017781987,0.018354208,0.015740581,0.015356147,0.014634015,0.00177243,0.020324648,-0.006516009,-0.042247256,-0.035220339,-0.018098131,-0.030797904,0.002345144,0.048497358,0.05499984,0.043103698,0.029384993,0.021491943,0.01010419,0.023654857,0.016952821,0.02558005,0.037613312,0.04589715,0.033965131,0.050801498,0.05745322,0.050387545,0.023269777,0.009883457,0.008607705,-0.009255679,-0.027912539,-0.016080013,-0.025858746,-0.042877874,-0.026609777,-0.037548941,-0.128557109,-0.042374314,-0.040950626,-0.053531753,-0.022286906,0.093967168,0.009967066,0.030094425,0.048190031,0.037397044,0.029298396,0.029957571,0.030122168,0.026875081,0.046251986
Sao Tomé & Principe,STP,-0.01419139,-0.002915116,-0.004322573,0.013997043,-0.016037867,0.025787154,0.029638454,0.044788766,0.037985697,0.072407399,0.060687506,0.057361239,0.052633963,0.048546018,0.045485046,0.043304315,0.037632834,0.020534377,0.002699667,-0.004828462,-0.002536341,0.001894104,0.025369628,0.042332857,0.059303088,0.071655244,-0.010414054,0.017046414,-0.01225015,-0.049048758,-0.058351714,0.007019721,-0.043005716,-0.022209071,-0.00198355,-0.013358908,-0.016296252,-0.011863627,-0.013876576,-0.013632384,-0.015798697,-0.013264082,-0.013015856,-0.011714584,-0.011635491,-0.009345109,-0.005118605,0.001941043,0.010100602,0.016658557,0.021748768,0.02676649,0.028735494,0.027596781
Senegal ,SEN,0.016668078,0.016106567,0.015675568,0.015341047,0.014788239,0.011054454,0.012187025,0.010901916,0.01066349,0.006967168,0.00897303,0.004496839,-0.005199947,-0.001048284,-0.019080884,-0.010195421,-0.016140766,-0.001829122,-0.025830752,-0.004776555,-0.005508356,0.013602028,-0.004602586,-0.00141018,0.00365643,-0.019031807,-0.039066957,-0.006252531,0.006772777,-0.016136517,-0.002088387,0.008975958,-0.011248818,-0.006392583,-0.001042122,-0.000175808,-0.00372893,-0.008225052,-0.014296032,-0.009060002,-0.005715226,-0.006345824,-0.002258385,0.006678361,0.019558598,0.015841405,0.02086884,0.015661804,0.016955383,0.01537354,0.01936258,0.014972562,0.023404349,0.017612945
Seychelles,SYC,0.025077242,0.01197849,0.012952366,0.010849843,0.007283788,0.018019938,0.003085855,0.010724446,0.022476583,0.019974003,0.005688046,0.022720758,0.006466383,0.005113187,-0.002663929,0.010881631,0.036316114,0.049068595,0.05215586,0.05734517,0.051727656,0.042486446,0.045911951,0.042769193,0.072997771,0.060874016,0.027109351,0.010022688,-0.006587475,-0.028733979,-0.005433185,0.013165525,0.027075432,0.03873172,0.041936281,0.036341098,0.037118942,0.040272175,0.044710398,0.028533114,0.016314184,0.030682442,0.041129012,0.039987844,0.038431942,0.025816292,0.001545306,-0.019274266,-0.042049643,-0.041928832,-0.020319721,-0.011154355,-0.004267731,0.012949182
Sierra Leone,SLE,0.029650356,0.025780875,0.026864315,0.024740534,0.024809681,0.024125034,0.020006167,0.021395603,0.018918775,0.009764007,0.017134496,0.025989249,0.015523471,0.031133476,0.046663532,0.039188186,0.024427886,0.02337718,0.010373995,0.000727284,-0.000773796,-0.005677891,-0.001224364,-0.007273509,-0.004720914,-0.001539199,0.016518749,0.016727044,0.01284492,0.00391585,-0.011312045,-0.030559751,-0.024351604,-0.016828168,-0.015579044,-0.005470957,-0.015691665,-0.037575153,-0.035855011,-0.033279326,-0.056702069,-0.091512404,-0.11668833,-0.123842524,-0.141453872,-0.117824606,-0.042531198,0.04015519,0.053262976,0.081095339,0.087843632,0.06948749,0.037749372,0.037050739
Somalia ,SOM,0.024162506,0.019841092,0.020680385,0.018434122,0.018277509,0.014132188,0.016040825,0.017103999,0.019101861,-0.015390564,-0.031514842,-0.014971956,-0.012695945,-0.0170222,-0.020966811,0.009039695,-0.012603922,-0.004739391,-0.012339176,-0.031183076,0.010889536,0.004368378,0.029457439,0.033797542,0.052467318,-0.029131615,-0.009497238,-0.04115203,-0.060893511,-0.029924714,0.003611164,-0.011270526,-0.014923034,0.009500247,0.013796277,0.00472899,-0.008622011,-0.032499733,-0.031287842,-0.034752344,-0.032369761,-0.01777674,-0.002190796,-0.008895748,-0.011767316,-0.015538241,-0.019109601,-0.010802797,-0.001559452,0.004799868,0.011322352,0.019080934,0.022897199,0.025824912
